DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020020,Actarit,18699-02-0,C10H11NO3,193.073893,0,316,0.0,Inactive,2.9182513914254607e-12,2.1514529143996394E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020105,Sodium L-ascorbate,134-03-2,C6H7NaO6,198.014032,14,620,2.0,Inactive,1.2925327392331293e-12,9.529073941164928E-13,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020072,4-Biphenylamine hydrochloride,2113-61-3,C12H12ClN,205.065827,23,328,7.0,Inactive,3.204752879879368e-12,2.3626733953099243E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020022,Acifluorfen,50594-66-6,C14H7ClF3NO5,360.996485,48,680,7.0,Inactive,0.07075436193148142,0.05216297630534713,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020076,Amitrole,61-82-5,C2H4N4,84.043596,2,385,1.0,Inactive,3.044463936099227e-12,2.2445019052679456E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID001339559,AFFF Solberg F2(0.5X) + F3(0.5X),NOCAS_1339559,, ,7,81,9.0,Inactive,0.19039561136637329,0.14036734263767345,0.00382824710305882,-2.417000037449173
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00190950,6:1 Fluorotelomer alcohol,375-82-6,C7H3F13O,349.997631,42,233,18.0,Inactive,1.103339417957222e-10,8.134264283436389E-11,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00192353,8:2 Fluorotelomer sulfonic acid,39108-34-4,C10H5F17O3S,527.968794,26,258,10.0,Inactive,1.043833667351854e-12,7.695563831036632E-13,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00194615,"1H,1H,9H-Perfluorononyl acrylate",4180-26-1,C12H6F16O2,486.011230,52,235,22.0,Inactive,2.544748415641018e-12,1.8760914194477395E-12,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020236,Calcium lactate,814-80-2,C6H10CaO6,218.010329,4,318,1.0,Inactive,0.27425936312261057,0.20219509115124873,22.04844257113782,1.343377917765356
