DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052910,DSH spr 2012_Prox,NOCAS_52910,, ,10,132,8.0,Inactive,0.014496220838329965,0.006346531739227513,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052912,DSH spr 2012_SMTP,NOCAS_52912,, ,4,132,3.0,Inactive,0.5039789548110836,0.2206449852194536,0.9921257702231681,-0.003433269527641603
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1052901,DS-WWTP,NOCAS_52901,, ,4,132,3.0,Inactive,0.3390268501005028,0.14842797227011956,0.007941234084581502,-2.1001120020467785
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1052903,Extraction blank,NOCAS_52903,, ,1,132,1.0,Inactive,2.225933464303948e-11,9.745269155433998E-12,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1052905,Sappi 2013_Proximal,NOCAS_52905,, ,9,132,7.0,Inactive,7.938306404418959e-11,3.4754377787998756E-11,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1052907,DSH fall 2012_Dist,NOCAS_52907,, ,10,132,8.0,Inactive,1.4112372882661829e-11,6.178480820242888E-12,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1052909,DSH fall 2012_Erie,NOCAS_52909,, ,4,132,3.0,Inactive,8.519029121555602e-12,3.7296816398103935E-12,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4052891,ZRMN-120612,NOCAS_52891,, ,6,132,5.0,Inactive,1.1193534917514552e-11,4.900596191271993E-12,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4052893,SCGA-041713,NOCAS_52893,, ,4,132,3.0,Inactive,0.19398017435179873,0.08492567456266803,0.004000000131729221,-2.3979399943697195
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4052895,C111HS-041013,NOCAS_52895,, ,3,132,2.0,Inactive,9.237786492745166e-10,4.044357893706635E-10,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4052897,IRIA-052113,NOCAS_52897,, ,2,132,2.0,Inactive,6.324243432239233e-11,2.7687914054937515E-11,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4052899,US-WWTP,NOCAS_52899,, ,3,132,2.0,Inactive,4.3597030967438535e-12,1.908703957098445E-12,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5052911,DSH spr 2012_LSW,NOCAS_52911,, ,1,132,1.0,Inactive,0.07220366503894031,0.03161119418424771,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5052913,DSH spr 2012_Knife,NOCAS_52913,, ,0,132,0.0,Inactive,0.31749622487974705,0.13900173643576808,0.007467289340886626,-2.126837020398554
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6052904,Sappi 2013_WLSSD-EF,NOCAS_52904,, ,17,132,13.0,Inactive,0.005694267398100906,0.0024929841492301132,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6052906,DSH fall 2012_Prox,NOCAS_52906,, ,9,132,7.0,Inactive,9.505655203267312e-11,4.161632409060293E-11,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6052908,DSH fall 2012_Rice,NOCAS_52908,, ,3,132,2.0,Inactive,0.20249788161297072,0.08865477748413708,0.11263041495484327,-0.9483443158488312
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6052900,MX-WWTP,NOCAS_52900,, ,7,132,5.0,Inactive,0.000002222956325596602,9.732235065025902E-7,5.000000000000001,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6052902,EF-WWTP,NOCAS_52902,, ,9,132,7.0,Inactive,4.921908997014854e-10,2.1548410455054082E-10,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9052896,PSNJ-121112,NOCAS_52896,, ,4,132,3.0,Inactive,3.403795708277596e-10,1.490202014535455E-10,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9052898,FAR-UP,NOCAS_52898,, ,3,132,2.0,Inactive,0.03915202943319991,0.017140991450403365,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9052890,AKIA112012,NOCAS_52890,, ,7,132,5.0,Inactive,0.05176167743603145,0.022661570376660722,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9052892,SPCO-121212,NOCAS_52892,, ,14,132,11.0,Inactive,0.2345624923415266,0.1026928548537006,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9052894,RFPR-032713,NOCAS_52894,, ,4,132,3.0,Inactive,3.001457700740521e-11,1.31405604082209E-11,5,0.6989700043360189
