DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020072,4-Biphenylamine hydrochloride,2113-61-3,C12H12ClN,205.065827,23,328,7.0,Active,76.08892032480904,1.5776852774098353,21.582507280045014,1.3341018960760873
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020573,17beta-Estradiol,50-28-2,C18H24O2,272.177630,188,657,29.0,Active,74.69842590996342,1.5488537135335472,0.8266415926467748,-0.08268274688573923
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020814,Mestranol,72-33-3,C21H26O2,310.193280,131,527,25.0,Inactive,43.04159369237024,0.8924569884134309,1.06524433962918,0.02744923517538323
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021127,Phenoxybenzamine hydrochloride,63-92-3,C18H23Cl2NO,339.115670,74,254,29.0,Active,65.16831857037288,1.3512492531518818,30.617602154239535,1.4859711755209903
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021460,Zearalenone,17924-92-4,C18H22O5,318.146724,150,416,36.0,Active,84.91859514721284,1.7607664397151535,10.836402280239405,1.034885118993584
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022353,"3-Chloro[1,1′-biphenyl]-4-ol",92-04-6,C12H9ClO,204.034193,106,402,26.0,Active,95.62888034723835,1.9828416013130403,25.07128381139047,1.3991765732054167
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022858,Cortisone acetate,50-04-4,C23H30O6,402.204239,4,246,2.0,Inactive,26.942259811301103,0.558641211663784,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0023373,Nitrendipine,39562-70-4,C18H20N2O6,360.132136,33,246,13.0,Active,121.28223027585986,2.5147575796954076,21.18607409252786,1.3260504867761438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032655,Triticonazole,131983-72-7,C17H20ClN3O,317.129490,91,755,12.0,Inactive,39.21305730405658,0.813073216530669,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0034192,17beta-Trenbolone,10161-33-8,C18H22O2,270.161980,180,705,26.0,Inactive,36.74710330077164,0.7619422593670675,0.047302905085849084,-1.3251121864501227
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041987,Flurochloridone,61213-25-0,C12H10Cl2F3NO,311.009154,20,246,8.0,Inactive,46.22123899143741,0.9583861612063852,27.245143115787183,1.4352890935480154
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044941,2-(Phenylsulfonyl)aniline,4273-98-7,C12H11NO2S,233.051050,7,246,3.0,Inactive,43.35474170311509,0.8989500363380607,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044993,"4,4'-Propane-2,2-diyldicyclohexanol",80-04-6,C15H28O2,240.208930,11,331,3.0,Inactive,37.27117403785164,0.7728087387793512,83.73415321982387,1.9229026327790395
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044995,9-Ethyl-3-nitro-9H-carbazole,86-20-4,C14H12N2O2,240.089878,43,246,17.0,Active,88.03500181349492,1.8253843748209035,5.879131153554739,0.7693131486785812
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045254,21-Hydroxyprogesterone,64-85-7,C21H30O3,330.219495,60,331,18.0,Inactive,20.6560109295227,0.4282973683212977,0.03385069324896261,-1.4704324327065743
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045676,Loreclezole hydrochloride,NOCAS_45676,C10H7Cl4N3,308.939408,6,246,2.0,Inactive,53.456483568753086,1.1084071997408012,30.54983926196187,1.4850089295433313
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046309,Cilnidipine,132203-70-4,C27H28N2O7,492.189651,61,246,25.0,Active,93.71959786930881,1.9432530929863707,6.052050147886937,0.7819025179731491
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048686,Hydrocortisone acetate,50-03-3,C23H32O6,404.219889,13,246,5.0,Inactive,34.470379828231515,0.7147349512855941,8.581856684528333,0.9335812576170421
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0057677,Bolandiol dipropionate,1986-53-4,C24H36O4,388.261360,14,168,8.0,Inactive,25.562049078162104,0.5300228774292997,0.5706388783093876,-0.2436386426683667
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020433,"3,3'-Dichlorobenzidine dihydrochloride",612-83-9,C12H12Cl4N2,323.975459,156,477,33.0,Active,92.00652887481573,1.9077330235694074,4.588989650733834,0.661717078258125
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020770,Kepone,143-50-0,C10Cl10O,485.683442,441,758,58.0,Active,85.72180431215963,1.7774207866135945,61.411537518106144,1.7882499706482557
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020855,Methyl parathion,298-00-0,C8H10NO5PS,263.001731,129,807,16.0,Active,87.62803692866723,1.8169460568046327,38.119099831668564,1.5811426363850973
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021299,Chlorotrianisene,569-57-3,C23H21ClO3,380.117922,31,349,9.0,Active,87.3601991575583,1.8113925056908966,8.82653180538971,0.945790090478984
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022396,Chrysin,480-40-0,C15H10O4,254.057909,119,411,29.0,Active,85.62391063084726,1.7753909849144944,8.446292607950816,0.9266661227693496
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022394,Biochanin A,491-80-5,C16H12O5,284.068473,141,419,34.0,Active,103.38425662096832,2.1436474442085123,28.845263802939794,1.4600745151311232
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1024259,Phosalone,2310-17-0,C12H15ClNO4PS2,366.986865,170,778,22.0,Active,93.97968079290126,1.9486458492208645,24.329260679970535,1.38612891174678
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033539,Guggulsterone Z,39025-23-5,C21H28O2,312.208930,42,246,17.0,Active,57.31971231680163,1.188510309274284,0.7963110839604817,-0.09891723922869507
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033664,17-Methyltestosterone,58-18-4,C20H30O2,302.224580,157,696,23.0,Inactive,29.298751340945426,0.6075024910299551,0.10479986599653573,-0.9796392726671995
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1036541,Pregnenolone,145-13-1,C21H32O2,316.240230,57,452,13.0,Inactive,23.70653849687441,0.4915493163158129,1.0880063089542695,0.03663141368576574
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041132,SU-5416,204005-46-9,C15H14N2O,238.110613,50,249,20.0,Inactive,1.3949753188724745,0.028924474332665817,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044982,2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide,70693-59-3,C13H20N2O2S,268.124549,17,249,7.0,Active,82.11625949008811,1.7026606906818773,24.759106195066355,1.393734962579217
