compound	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100
DTXSID9046499	1.5620857398947026	-4.6733903443339395	3.669491419067092	-1.9110662005332946	3.5680276567567533	-1.2110172821822291	-2.4549407477277305	1.7463400661670896	-2.3013429779875656	0.9171756178119076	-2.2289189193465404	-1.8294502352322268	1.5527556564147535	0.6798493632986523	-0.6227859447795183	1.3824305967508725	-1.7592767444103776	-0.6243072876944467	0.6152271355388156	0.4711143882715405	-0.11700907352852949	0.5462078623894842	3.0939095119116558	-0.11000065041500787	1.1046362724177976	0.42958837429307123	-0.718301613455934	0.6117637556385773	0.5904875134451372	-0.7348922684017669	-0.6689910244178253	0.34398424932460697	0.576166322016753	0.9098194329952969	0.19931289253504758	-0.2735107283948934	0.22596404718747934	-0.7212876204476657	-0.8166759849367503	-0.8715231012594921	-0.5130503465275792	-0.5941031337754843	0.9007772519932385	-0.8197794951750952	-1.5641169237102175	0.8718717030441915	-0.07310555786760957	-0.1975480364666008	0.08426759326303862	0.49511898143789274	0.6619123068154188	-0.02832770119602575	1.0136838116118532	0.11629019074638082	-1.681087142366596	0.09350477224302309	-0.5280244689549995	0.12383934710623899	0.00823413046089558	0.3724836658103813	0.2308582990609332	-0.5615557492682256	-0.6671824442996629	-0.41731837357076157	-0.0012392383903533574	-1.5939260170359468	0.1932442553708312	-0.5610858734194858	0.15452871664868634	0.03480765445393112	0.8628581893681695	-1.0348810162201107	0.8423987121496129	0.8524354170754114	-0.43434466734551946	0.2749402160859368	0.5803519913969993	1.090812128633709	-0.5884227887151672	-0.01534452951803634	-0.9396070586153388	-0.7191841319405525	-1.269550519326984	-0.3976280914054553	-1.0525261693520254	0.32660201301735603	0.15372804663625078	-0.37094440992135114	0.20018641693370476	-0.8269257807899801	0.7892948176312369	1.0296485992190154	1.094452315658707	0.18925396773323666	-0.1970988089034014	-0.8414213038475857	-0.35356544080210456	0.4084114469231284	-0.42291091466104436	0.4216012412820337
DTXSID3049386	-0.041112272372967607	-1.4613997416581888	2.6222326731279355	4.80488069631936	-2.0561952550033213	-5.166695439208078	-1.923322736975766	0.1669984549374135	-1.6024778602780003	2.4411683116461003	-3.401070221201475	0.4943924679278335	0.10010522879454768	-1.4809371167503116	-3.7540101592565236	5.340570975615964	1.8388650924054106	-0.7270829296035244	3.880219088372572	0.3746931366472564	-0.36561185749447583	-0.057049202997758286	1.1178530490594147	0.30420622972157185	-0.9332215842678658	1.0887461970095098	-2.618132698771379	-3.022512100494897	0.4028156162188409	-0.5088540937697763	0.6212389053097253	1.0279661758941627	2.532366659174436	3.5169029337704227	0.2673375263133299	0.24686629996026585	-0.1310184457257036	0.13038925153070813	-0.6217702487170103	-0.5294521709904778	-2.511696302942604	-3.817280128275835	-3.5731079549076554	0.9148973504029928	1.2688844793307645	-3.228378794211817	-1.035965826760131	2.17916910351728	0.9746917751389692	-1.4111429051758348	1.6007068541644187	0.8048354180066374	1.8775558039696556	-0.08071489849276074	2.4528493444880546	-0.6463919985695297	1.4761708381074665	0.11115184745646366	-0.29031523698981415	1.6041228009336297	1.5065343085888774	-0.8854542739181772	0.6261744671185301	2.362170698629497	-0.15644260225262552	-1.2623247879476833	-1.1294038463114637	0.31446787939918075	3.234451388701004	5.04854703868502	0.7094183041493898	1.8833614195575914	-3.987154046112117	-0.13621253844154907	3.9423312343038983	-0.22326806479870395	-0.5998968518370245	-0.3403448888212914	0.8771676922132238	1.9328005064149671	1.5336238999609448	-0.9176916857300458	-1.018938449917513	0.5136439383645782	1.9567603928042074	-1.6557486931722913	1.0370929958064168	0.1076582539443682	-1.0378138634974021	-0.454045064257516	0.3780090737986183	-0.8174455757282001	0.8999310798982477	0.5297427200539628	-0.676212388064872	-1.0647809675862703	0.3989827455607592	-1.1357333286777895	-0.2899856122637906	-0.5411448163769308
DTXSID1048625	4.69448710225012	-2.4072307871234564	2.538114984384882	1.2706380652498206	-0.8343765095029375	-0.10936024490520095	-1.726900210692269	2.7997148725051004	-0.7586095415477491	0.6442572387308799	-2.999756149441057	4.508026675705854	2.482414660962772	0.08700414994461758	1.232355811174616	1.4094781565702477	-1.214195414503818	-4.661260714192416	-0.9903831394758685	-2.348747502710427	-2.760601111541458	-3.2900125003072365	-3.3834388963537236	-4.888560109497519	2.7173854115271174	0.45339192416703405	0.4196463233842925	-1.0001748236307473	4.525487857319091	1.814697290528903	2.4473990931992913	-3.6649283125766767	4.414592521347031	-8.477370487536328	-9.420447825152003	-5.226455200554212	-7.897114158998516	-6.2178448016022445	15.78523166606341	-0.9200664985586758	5.275049227672342	-7.520362527638038	3.6686222135353774	6.215071778932198	-6.18822655531815	-2.321646165289457	-8.40519770357187	4.660348374147125	-1.5138333533685087	3.7378219903280443	4.230705349736229	-2.7473429027776555	2.4489698823301267	2.741871697670761	-2.2061642505647714	-4.490183773427718	2.279582610566208	-1.1503355503280446	-1.8860278007875662	-5.471022109336684	-2.377294603561149	-0.9311944317416387	3.5885093520434683	1.3045831843084232	1.9313561760323	2.0430408468958188	0.7890183273967524	5.224929245400264	-0.6431192068765386	1.6217022560972387	3.5425233319274807	0.8897680552489994	-2.0953980061864854	-1.7340791505497637	-1.201832950640494	0.8946522305642963	1.873406228245488	-0.08689521945481328	-0.2373667712031251	0.06377918291869698	-1.2049340918441955	2.223350610630015	0.16083140634208404	-0.5577068377804846	0.4728875516294595	0.4190606270493181	1.7365434351732782	-2.033712267842861	0.2443409813493188	-0.35995973514465174	-0.6392414720242422	0.7932580323108843	1.127697863743644	-1.0453779726665227	0.32990274296922145	1.0820876146916618	0.007583877658256492	0.04651012407351532	2.111726535135355	-0.4030581319788973
DTXSID3045568	2.746140913570964	-4.378959260960082	-1.057613440459823	-0.9628006730923868	0.5005523631276179	0.8844561818459585	-1.9464393177747326	1.2909137657330063	-2.316583209248521	0.7846583815178061	-2.3928124708522964	-1.2172624437712	-2.4377411172509547	0.2500800745025884	-0.5214346496591651	1.684171051407537	0.2726915479130253	-0.6615166813047405	-0.10584155870114874	0.1362651243209319	-0.9978144499060878	0.26588104241323296	0.8459127102182329	0.30424181444468357	-0.6139846129675801	1.1063928097342453	-0.9856143747427512	1.2790949511640741	-0.8106848425165277	1.5040058148796565	0.482717759432288	-0.28238115500967437	-0.46597483989022986	0.5584202059595756	-1.7140778014114517	-0.0794820139902897	2.1628701551373943	0.6689209210272046	-0.31776406351354813	-0.4590037665467775	-0.09853988843236641	-0.8665397677090375	-0.3586057318958299	-0.09079981861591256	0.11032669229357377	-0.0714623836286349	1.0390471792971285	0.5188988665301938	0.39449707094932746	0.1216015584913378	2.02756392867817	0.6607408713924106	0.7097903122761496	0.3473331739444819	-1.918867275045148	-0.6687288227744239	0.04306940144307942	-0.6104351625645786	0.10057923293323638	0.2508213421655032	0.05258137997218369	2.887417103617472	-0.5357898785555207	-1.088692990042049	-2.0007905227630176	-0.8129022462711357	1.516609695586375	-0.3378380818329108	1.0015563279631194	-0.7894860006352454	0.6774178093449765	-0.43473945400647757	0.9795564575414387	0.6621619442003726	-0.5284010222670967	0.41892456849159493	-0.3055715028102743	-0.5141085048911785	0.11032689421573029	0.1579926767361527	-0.8043317723465104	-0.87925500944506	0.1875351902195428	0.6011322104018623	0.946711289409933	1.1131338102609571	-0.8042684175342572	0.2232531080735814	0.34885838376928835	0.3011531573867578	0.38722644786968824	0.20390783745793767	-1.2823041465174299	-0.5887384621946231	-0.4781805673894629	0.9256842191180978	0.008310341295047345	0.25966847394795817	-0.712353959901165	0.2541149485027326
DTXSID6026298	-4.99509496170148	1.808464168332258	-2.2412425787206804	-0.4520710685724046	-1.8996201625813982	-0.9142328830478488	-0.12454222046242786	0.8471683120552906	-0.32064712026443326	-1.108350947358559	0.10585614280436616	-0.194859979010509	0.10799833209960821	-0.3835496799992216	-0.44252855708043815	0.2731322490519095	-0.09303052968166302	0.0034577922259937687	-0.3055281894054125	-0.05678601263155157	0.3745223618380668	-0.18947590529915426	0.4374727002793729	-0.23043650283209577	0.28193419568463735	-0.2691951156823484	0.13087836098959119	0.40862511795774153	-0.03806464325275044	-0.3290888125765515	-0.03168275124764757	0.018675981161919184	0.7599294000777395	0.07977543800318773	-0.1480764283728608	0.4589245256790746	-0.5567335098452529	-0.8717431580973272	0.4575604316494868	0.32940562190154266	0.053367868695390445	0.43847436952336977	0.12934480982795865	0.13318009674643505	0.20711585983743022	-0.2149183663771591	-0.13118998868400955	-0.23279168042781412	-0.6606140562119518	-0.5239916441209965	-0.6063980013725138	1.177396808412805	-0.24962241996732237	-0.24137635182260667	-0.05186007702318114	-0.38691039479328787	0.1331717275622206	0.05747405548795497	-0.16713302317398224	-0.2108914354697116	0.09324980314848665	-0.33507585256313266	-0.07526831867198826	0.2926102828159749	0.222165050649491	0.00759626974685398	0.27742090241740164	0.11868150875520356	-0.34150532985529863	0.04267406798920315	-0.8752459318204744	0.9899513107462466	-0.19270711425711676	-0.5279825700972778	0.27981577387471046	-0.16058453218897537	0.21841606705694405	-0.022648194236682087	-0.25728857831181945	0.4644356409160185	-0.12832522945877317	-0.478976282679378	-0.4062436954309032	0.073223040902468	0.13416522604226316	0.5718505280188172	-0.6845892641671798	-0.7180543329164276	-0.20791499679446024	-0.015828360404562314	0.13416839173953632	-0.25501826920035753	0.15573948250489972	0.20028108821220714	-0.09840808169260933	0.49127691407472934	0.25777379893722174	-0.2577420539189502	0.036135569781048926	-0.5967221343883321
DTXSID3047847	1.7981921528825933	-5.173461738503793	2.110780191359004	-1.2073201881488917	0.42412481342575503	-0.5001613234827611	-4.443058519345544	1.154788091277452	2.7160647833929095	-0.26906497392272577	-1.5284650563814184	-2.44500835477093	0.6565137655188761	-0.05042094466089004	0.05350168466008367	2.060975933472465	0.9016506377314415	1.3412530591489575	0.031179135364926013	-0.08970355220057304	-0.30705594002428466	0.37783593560505385	-0.37285783309985004	1.1817921892482872	0.25248247692977976	-1.0248582277300962	0.2617261185722143	-2.3643320712645663	0.42142438301393237	-0.15450865485210907	-0.9414808482710922	-1.8235160434349165	-1.293380337847217	0.0734006281746835	-0.5742857345758436	0.10937768762379868	1.1072726119146252	-0.7887695132136591	-0.43135703007746107	-0.06289282366672456	-2.790972188385854	-1.3081358916001868	0.4241263644308558	1.8460101565565428	-0.6421440299231742	1.9543537274952705	1.0926327137935852	-1.7931056105909904	2.2257987778613377	0.1909885877899906	0.5461406529618296	0.5148406798885449	1.2629817136567796	1.032712572066771	-2.3772692625621556	-1.6051131560931833	1.6288578636711604	0.3427655283692366	1.8811096003615497	-1.1644413746507543	-0.13876718407399943	1.5530141495587388	-0.23730034224823277	0.11812346689930911	-0.31986805131971946	-1.0347470318046228	-0.7294510916080899	0.031262000223043915	0.7849482331515675	1.1249432602803686	-0.06500822078108177	-2.349683794011641	-1.4422752917050425	-0.07807705483403274	1.039995948388806	-0.9766273524966518	-0.3725985073080765	0.07532365619172675	-0.21590899016069887	-1.0888332922807358	0.2077352311736194	0.1613930215333841	0.4327471024053236	0.6651303003475297	-0.8583149673406456	1.7578659277298547	0.20783623572896007	-0.37021480148416064	-0.18345261575872346	-0.12706503865238092	0.28207245785903623	1.1644704297214221	0.19750497411537168	-0.3541598048048786	-0.5517389514033526	0.3457980398526136	-0.6041118018871251	0.026911662006351453	-0.4033218511921025	0.9639832325784646
DTXSID5020863	-0.05952504914744272	-1.5638313097957837	0.563388996001766	-2.674040108614514	2.2590313181277444	5.39064718069713	0.8154663842486769	1.2928915566081776	-0.32128342774605845	0.6035443359099402	0.21588215268942065	0.1472616206660222	-1.8631252958687985	-0.7854720859878406	3.082029985381096	0.7757200129994295	-0.6490484530532007	-0.6539513152631655	1.5443241295838193	-1.0999544588760166	-1.1455334345302857	-0.5060782116489391	0.14344849965528292	-0.8008070414870153	0.04613500506564348	0.1991151586293666	-0.4117673351868192	-0.13031017065535505	-0.3722137454806047	-0.7464895185660244	0.11283768757630594	1.1773560101844327	0.23803079038022337	1.5528583658325097	1.1066028859255814	0.16018923499291857	0.8142334691352655	-1.0319248608096525	0.11940299371980863	0.1504333752489201	-1.596385903773659	-1.1393899143680195	-0.7947948939858516	0.8541699407607398	0.9073943194647106	-0.8398464844337923	1.5011527663127067	-0.731147644918564	-0.7626805835705868	-0.563401552641101	-0.19171848202571024	1.1823865381232788	1.1717295051539809	0.8936602610839708	-1.5858407148079343	-1.1738342304010154	1.4613371056282858	0.04487257666900107	-0.6786608999885535	-0.9243621704036818	-0.217532891072759	-1.0069622022363143	1.3504091193200418	-0.05419463289373429	-0.10739186782305413	1.1309237193579655	-0.1373542588835537	0.11230886354317864	0.04550061135938679	-1.5621259407185606	1.268501985093437	0.3193798864618745	-1.9231879265945881	0.8273371873917899	-0.14406671425844428	0.08048740879335296	0.5323669215586738	0.76768283559542	0.7409128600025534	-0.6049687077187931	0.06374732847476017	0.28304289614594674	1.2019268168579682	0.23347150648086756	-0.5197835668415866	0.4796418496365905	0.45764141701208005	-1.4820650304689218	-0.17902797265089793	-0.1096257902198824	0.457169504301043	0.2997008622021037	-0.29215220846159995	-0.8600197011005933	-0.23858168606842592	0.24806920698202428	0.09322085097731972	-0.0031972562867208214	-0.05467890970511189	-0.17690022588267884
DTXSID3024449	-2.6070049326409928	1.6051250125228327	-0.6758396695308001	2.4025886844011457	-5.377651052876189	2.471182355129301	2.3176282705853013	-1.1962671077858769	2.0397245019618433	1.1862527427985776	-1.1925158825112798	-0.9944980996657188	-0.2081474814469148	4.300265797357963	0.8327780346497462	-1.195142410651833	0.9986400175534464	2.250358599191389	-0.1783858386755038	-0.43889105795254124	-1.4171410052991007	1.3344622517164366	-1.1678580746780263	1.7217974527809918	0.33168478811229213	-0.7890844235923704	-0.9416439697228851	-1.0615791624966109	2.489855283091852	1.3452832182845926	-0.0613767346219021	-1.0081980766504877	-1.0278437239507001	-0.40006840580822267	0.8904875743615788	-1.0763875566225989	0.8256529486533533	-0.39497005405884644	-0.2362910703250077	-1.4813048200702974	-2.6983279365984116	-1.3488421629661587	1.8176283166893414	2.101816344288698	0.1189750604076626	0.9801218626491476	1.1659611403750247	-0.056469189686063334	-0.2527125275687919	-1.4144685816758502	0.6128351436379885	0.3158528054863559	0.46611795440633635	1.0486282057339407	-2.8304359963802455	-1.3378894119393585	-1.7207124938211547	1.0548475899418635	0.8234760896617204	0.6822823410592418	1.1190187020261473	0.4000864340544686	0.31083687638624946	0.0742273963874417	1.771397589876941	-0.32175793480435066	-0.9308273842175278	-0.4967774422731451	0.04329329832767746	0.48374420471860424	-0.10784241046687389	-0.6445801796729923	-0.39005364933216496	-0.09470908365793641	-1.1009861200824398	-0.4348083028671168	0.8356375070129081	-1.0135730474829279	-0.1963004225827739	0.8034468232958135	0.5004234363396736	-0.5079251895718898	0.3835551612206084	0.028495758605595226	0.7083369468546373	0.30046570356224583	1.0187508592672416	0.019178331249144143	-0.46877623754780195	0.1465713346376267	-0.31845182169941216	-0.044359850216713737	-0.38529271746090793	-0.48566461678597633	0.9397887271237573	-0.0654401334294404	-0.08581822939055306	-0.6578270330653823	0.8243612167911186	-0.5770672003140954
DTXSID1046895	2.763725193560184	-3.850150368711498	-3.412208953487176	1.6983608699520993	-2.8892141936514295	0.8613225506986488	0.7484786678769412	-0.0470527138900357	4.587852822727847	-0.5030385227167322	0.7181429117681356	0.10338007822106259	-0.052421223763039704	-0.06821865014766593	-0.045050737395983184	-3.238656782144114	1.3441726413968695	0.10676219778084178	1.719601982647462	8.424449596561967	1.0143241914365506	-3.3121072382378305	-1.0466977601840606	3.2488455670180567	-3.565692639623735	-2.5370901024260895	-0.16766267233726834	2.8822713607870316	4.280248647888783	0.7573881080571964	1.7276988199005763	1.0499390186161603	0.2817461370901888	1.1158016143690446	-0.9359926840497809	-1.994785161660064	1.4777849571191992	-1.5009862757439179	-1.5031607527807487	2.1727803224223465	2.5147855199921745	-0.3701120763608593	-1.0705464164391592	1.6512547623493308	-0.43644222848423647	-1.4249437415040578	-1.654119545968677	-1.852292713860696	-3.3658904584716627	-2.129152214982326	3.7680087147389765	1.48840804523129	4.317198375752092	-0.2608530355502826	1.9321947721796726	0.02012156585611648	-0.5556534455637135	0.61439974646753	-1.2656994643248662	0.4005778226203343	-4.509253209178879	0.9019619668853783	-1.796580633035123	-1.5143885983384144	-1.0840605397356486	-2.2526689019207695	-1.0117280921801293	-0.15678261610184643	-3.6770207686542786	0.6953843306292856	-1.2973919872673056	-3.1030181343430487	-1.313564556075655	1.878968233648135	0.11608260236154948	-0.6771752442201772	-0.6615615615341847	0.7693508509270803	2.3124725156218573	-0.34751754123945244	0.07083973692722245	-0.6799468183384408	0.9324123769993427	-1.129320507763166	0.2391142959508402	-0.7713498020142598	-0.5935261180856614	-1.4887860948344573	-1.1837272971746322	-0.09739298577583239	-0.976653279528621	0.6383616093743659	-1.6679404647980605	-0.1202802351085024	-1.2450699377566026	0.6390523681998628	-1.3439057693032241	1.2090706723983395	-0.31658757696194934	-1.0852470450307496
DTXSID9021554	-5.456005628683667	-0.5791947404370332	4.59911756036464	1.2041903288574742	-0.2981968683007806	2.092620589927858	-1.3634633643633853	-1.0167779332918054	-1.1088547531094781	-0.7179173518541025	2.155213698034497	2.4513424988263335	0.81627470049879	-0.4953116934062359	-0.8479185939762738	-1.2764141761831191	0.648438343420921	-1.9096613999602556	0.6698816348868621	0.043287274966563885	-0.37165041715509456	-0.11514874917313099	0.05770632903311211	-0.47434881386484185	-0.11169354734695676	-0.2550739044067985	-0.35586447880683164	0.2354217218234115	-0.5005294949417319	1.0432011250628992	0.43781885333927745	-0.05866690394978559	-0.5294057851144672	0.5882384236722888	-0.5549652159817157	-0.09713115899065072	0.35794622567271706	0.49275504399437964	-0.03905980838668187	-0.12763274839608474	0.43409355598835614	0.11405309003864059	-0.7058832688509636	-0.1939475720144207	0.4773522194176074	0.13171120154571728	0.792527775813654	0.2879816277158397	0.36129823332566546	0.2796741585541038	0.37579468575646885	0.23245128375035445	0.09889143830517995	-0.7051168347604903	0.054055330950216564	-0.06546188640615573	0.07951520440249121	0.16409606676401198	-0.4558783591373483	-0.1236790110380472	0.18930639562259788	0.398479858454393	0.3940008610695368	-0.6729381627516542	-0.2580035606071403	-0.10294147075696669	0.062332665558186826	0.13396419402029644	0.016689884194197795	-0.07066463192729514	-0.10331139303111249	-0.025933794110245656	-0.3963120939589208	-0.15799020769918576	-0.4937360436272466	0.09085047883235811	-0.33768594851569517	-0.32130774219723696	0.28368360438235546	0.28977535406215227	-0.3545153609502997	-0.054140573313644066	0.394381030165909	-0.1604943601964542	0.20062067979691908	-0.30121179962765776	0.1840782621531233	-0.2942833854686333	-0.43900795814127547	0.4836360859497822	-0.47636535559498416	0.022564362867190508	0.27808998391570305	0.38614539872012715	-0.05444502503451271	-0.3172578849691638	-0.3192356633353148	-0.13320699692726556	-0.016419897781917672	-0.16845703914999635
