compound	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100
DTXSID9046499	2.0842432082450206	-1.176846930263029	-0.250240522223469	-1.2380871529507882	-0.6002944039694236	-0.747145610932873	2.3675803034809713	-3.731854273886843	0.5998845082767801	2.66104097836255	1.28242192078944	-0.5755861432941167	2.795431789142156	-1.7173414835039007	3.6942694286728983	-3.7968834146845043	-1.2088461373171542	0.32726664035194664	1.24047644860819	0.13444837789773767	-3.0729597539831897	0.031057836032024385	1.407179378765785	0.13970726123761887	1.0818291448112827	-1.9031975295030452	-0.08944595150354472	3.018001887408907	-0.2253674697233001	-2.820241859618379	0.9600282199484401	-1.7866996975113165	-0.45455295605413804	0.4398475461020727	1.0933802871836336	-0.7232360219213873	-3.384528422846238	-1.379292787459341	2.253078051197675	1.911369208761934	1.3714227892507318	2.0093665678576733	4.300802659857968	-0.6242340728256222	1.6323274556591185	-0.21899053756027456	-0.07737154714075192	-3.0239630981904133	1.8041898681781061	-0.8642722225188626	1.3355778203291944	1.977719869114235	2.295822096058402	2.5890861320980814	-0.8985763832616351	1.1958821484936202	-2.2114411414203916	0.8896590376722451	0.5714269028394777	-0.3791697018925006	3.4272421609473467	0.5958405883166535	-4.554669084815493	2.535592270727815	-0.565477159286993	1.7223660825041778	-3.8198404280669447	3.376231434577292	0.12096106968717202	0.10457984130851393	-1.4064033135918694	-0.7350292721421122	-1.4909905907179695	-0.09251023361694391	1.8578357966627683	1.65775956071139	-1.6041456709763318	1.038060680136043	-0.6092348766119324	1.8321574944785912	-0.47243452973489664	-2.1836964860176673	1.7313752360086507	-1.3796917187190156	0.40317565251994614	0.5051391821959639	-1.562129948975868	-0.5516639624722925	-0.07640573558739873	1.25838460986118	-2.2153014981780057	-1.2926836934857424	1.110825515740024	0.3562270604759817	-1.4755407525245317	-0.14947403982584573	-1.097177693234844	-0.46872373881453816	4.662472840070665	-0.9202664664123177
DTXSID3049386	-1.402374931119212	0.5599857696759619	-0.4871926531391881	-0.8577024016986313	-0.14581759712843562	0.6240878011629726	0.45518336816842553	1.6173451993670316	-0.284387187577997	-0.6708960755461278	-0.5927261239416645	0.4495962144054432	0.6780313756811956	-0.929578480967221	1.432957582095973	-0.768980468156028	0.33403193302661577	-0.23420577146321211	-1.6057282145852452	1.4676304131033802	1.676505020946237	-0.12151229740338051	-0.6242556431296059	-1.1895484229440196	0.44617693356056015	1.2977389962958754	0.4448758174026682	-0.5057798376663283	0.6899896277488555	0.3249931036125437	-0.08192196317272045	-0.014558849819204122	0.7910266514791093	0.3000570924236032	-0.3344582499992019	0.008445154194860279	1.244469244130542	1.65589281187455	1.0119405731620574	0.8774391092726379	-0.15931113019154594	-0.11815086466857225	0.7139322657470288	1.7502266799879984	0.42535467247194114	2.101275391022811	0.2438072896710534	0.10519345704757292	-0.7110064099419335	0.3857311143076339	-0.1254337230456267	-0.6201085917491889	0.5672927181519274	0.24877029972086184	0.2390023489691481	-1.8831208633321934	-1.1084159699741576	-0.7981705360358897	-0.08913640831101373	-0.8824492600111891	0.5579346026282664	-0.725677003858799	-0.8375949705702949	-0.4173044026057063	1.3930146318438266	-0.10837388194162438	0.10323307559516179	1.3990915977400082	-0.727020244475546	-1.3173935683743225	0.16402576163152766	-0.5130786806868884	0.3430349408712698	0.2890167804922216	-0.740347413553025	-1.2544446257940387	0.2333996119494183	-0.8827945593051327	-0.48045297056298053	0.6522372299238717	0.6067520711069647	-1.306775046393124	-0.513411207925069	0.3421596062257058	1.181246795298878	0.6379377391546655	-1.312069844336924	-0.5564762666449128	-0.07362384281377717	0.8346063172998899	0.17629226480862845	0.2710816462067927	-0.3033323259090691	0.8661388390642876	-1.9782746437950007	0.9660560050957214	0.6276613594362912	-1.466336182082408	-1.4219532005594708	-0.9688469324721415
DTXSID1048625	5.078340257467921	-0.5391315574536247	-1.1144609271408896	2.957785109051091	1.9516504427527963	-0.8819558646294843	-3.116445003028507	-0.3866997889733075	3.502824617470805	3.426624133526847	1.0273614664473931	-1.1170424570742492	2.4938558211417283	-0.4311562176144316	3.525292615056233	2.3998622692460145	-1.2112242851356636	0.25993449278999936	-1.7279759784118955	-0.6621821031211951	0.20359267707839304	0.4441735238863805	1.2193578196128625	2.4347814729231168	-0.33467233557390313	-2.9513194523089044	0.4954657408122307	0.6267008702456953	3.3776249835885395	1.6160251881526566	2.105028245805665	1.6861859520291578	1.1118390419770352	0.5449718388326256	4.746572032580353	1.9367193023995903	-1.5000096260678903	-0.2729427521963253	2.3488052295628155	-2.1752848139567433	2.60475698376	-2.6270525685947623	4.730102451662291	-0.10974369773593187	-0.1902575231959416	-3.4578733977742986	-2.1223292650507863	-0.30383521163038546	0.5626924669309359	-2.415292235327053	-2.510483822156912	1.6803988793412143	2.4957217195201014	-1.3390287537241883	-1.0767731872547883	-1.7419249686091358	1.1209615657529606	-3.4763320433462654	1.2327074986805888	1.1504153551193839	-0.5099877148079096	2.3991600815287146	0.21031624325565185	1.4892743911538366	-0.029409991811521846	1.1441540424713126	2.1442430704029807	-2.5936380717286873	1.1466673892013108	4.13329273706471	-2.022224606932931	-0.605890061529672	-0.42176260677144783	-2.238923606515598	-1.5807896639226033	-0.97730622852184	-0.304747324687658	-0.25560028598644796	0.07041262534010745	-3.830050808257427	-2.5175331624866226	1.6533061118242824	-0.3926121501364366	-2.3356433323753825	-2.308524615258462	0.684570000177996	-0.92359645645855	-2.0978431244311753	0.00921306115830383	-0.33903593552256656	1.5461136228287504	1.2515759781197495	-0.7614288097563733	1.778262486936323	1.767470009796457	-1.0010880053924829	0.07546272332206576	1.5875845322998758	-2.748807431194107	-1.1059967956348025
DTXSID3045568	1.4243949390047175	-3.1595268675584136	-1.6946080219099726	-0.6104200443816106	-0.42537122655961396	-2.5489430505106965	3.7575039035075974	-3.562449427994712	-1.5483683262918624	0.6093961195289306	-2.309532055118638	3.20296614388155	-1.0594374919070466	-1.9406825800237406	3.057559363797263	-1.3193011130543066	-5.6445712592733335	-4.726676278965576	2.1123130069221996	0.22226460724903063	-3.859724194785929	1.8705346409115253	1.734563952419063	-1.3882084389552816	1.206936565930224	-0.3719233201761669	-1.1570004669983447	1.7941162397001216	-0.6351883792570302	0.669140423866356	-2.561892032925575	0.9584928388354323	1.7539892882376347	-0.5146842804196234	1.3633682962476992	0.7092481425944948	-0.457893277300279	1.523184089618151	-0.3702116242330944	1.0912242976276105	0.940013919233363	0.9707599644985228	-1.9442417050037348	-0.2097116977716649	0.7903188421013958	2.093471999841168	2.216007160853973	1.2161144171033356	0.7495486176723033	0.5253795416040303	-1.1820358202732484	-1.5414066117706837	1.3717378873101436	1.380479798128717	-0.8148217424510579	-2.0924110075193485	-4.4109251133181395	1.0429283505989417	1.027289710371025	-1.334053530319733	0.5178376566315854	3.6939612691702415	1.2644538498710585	-2.0845969169544807	2.265725194901135	4.201877626764495	-2.0887206369491356	-3.7578912158655937	0.5563857338211067	-2.3245806027083136	-3.1623809264933063	1.725830130655577	2.456343166808533	-1.666090180851283	0.4812766599287267	0.8353152364897363	-3.215832279509194	0.8979567314433217	-0.5502450000338299	0.2880136394896944	0.11761498656073044	-1.5000477825804612	0.45647608251854577	0.04117814646070089	0.829308139398938	-1.5538241695628043	0.5471374457543664	-0.3000879013898561	-3.6312589330136946	-1.161441716338546	0.9261848913846064	0.5799779497675611	0.7969679543122994	-1.463555383046932	5.455507891090755	-1.1207168855330296	2.312156950191949	-1.5747850226018925	2.0569666464622163	-0.5008873935147617
DTXSID6026298	-2.8823489617784013	0.74489449412593	-0.5627993253984461	0.133708840740845	0.4530174675237453	0.2231103812820364	-0.41883915184514825	0.9001593705443947	-0.14717490997913377	0.13475706393573234	0.08311334445476246	-0.24318683448595185	-0.4207371180278205	-0.5355104406735143	0.15979731214887008	0.7792182225235798	0.008691747648631155	0.06553272402811434	0.09393382022198307	-0.9238358234252965	0.04834659974992505	-0.1581456665990225	-1.0621677807587857	-0.6463139854886939	0.15893972964072767	0.7932968212273024	0.80880739893936	-0.19070517537211137	-0.13778780713037053	0.4079090934023965	0.44802207695744417	0.3272128154910051	1.0023442669657916	-0.1672771052842706	-1.2237681021035605	-0.12335852661582955	0.8230779945074631	-0.4087731318876035	0.4162106358768347	0.645679892920255	-0.30753787179544206	0.7918448213850389	-0.1894060943113098	0.037095778488769424	-0.11405090918257757	0.4443553585712962	0.2805514922470047	-0.05281236766855386	0.23576994513846286	0.730731725548426	0.24135613888764132	-0.38740009573914147	0.6354235622737614	-0.4334944374101759	-0.33655671880554205	-0.092827670271753	0.4565662028579048	-0.8261802875975026	-0.004919572439397305	-0.6383360557196636	-0.5432699799915625	-0.43312566097204863	0.03918058516921327	-0.21087432041072376	0.3019723833094622	-0.12528894157940867	0.1297238191381794	0.052686962845443046	0.021740177255829635	-0.7638871030843792	0.5932721716957413	-0.35228782152487614	-0.19494174451789342	-0.13490771320071437	-0.4715234019732797	-0.3528998378520775	-0.2327181159325206	-0.6418600031541994	-0.49271129441216555	0.3399482772320207	-0.05946535475282971	0.3369538750945305	0.2916999495443031	-0.36343636155905323	0.7473245230293095	0.43327025242356104	0.5283769551906954	-0.2033060014778267	-0.8200573865020832	-0.6009881070619478	0.06610226246466482	-0.11602040191952426	-0.14822227076202452	-0.5705236621442793	-0.33168387633445306	-0.2216907016431926	1.4622989138696445	-0.7349711997554206	0.18283394008257545	-0.7862952436520672
DTXSID3047847	6.064907667108439	-1.0335471303258013	-1.4432776971125432	2.192632475004113	1.2723736800719176	-0.027499727961465336	-0.9375936211429954	-1.1374228885519138	0.4484161791860805	1.1874136760313876	-1.9742096798779514	-1.9901249525692566	-4.124314380067654	2.0809561813422452	1.0378520620664307	-2.9497296471368712	0.966745924381821	-0.5974428834994112	0.16278165648635376	4.3520982958245575	2.877045015536226	3.118177456314223	0.7296606997243071	1.254654262883162	0.7901787610705235	-1.816337943891499	2.9782880661478606	-2.162006774071374	4.357423215395448	0.9276667907816506	1.7454126384878876	1.238588515010651	3.4065274793636284	-1.344063934848811	-3.251296846922393	2.5982255052369756	0.5973487168279805	0.6892081439922122	1.660172093496878	1.6887098586338727	1.9480992040084313	0.8955740062784793	2.910328899627209	2.1593800677445736	1.1727418016997524	2.8048271159114777	-0.08494963360562735	0.8740082739146029	-2.4660585049670383	0.5156237523538156	-0.1540906503135878	3.042345380762164	1.8123931514145495	-1.7210340480110942	2.757398675478887	-1.8947287662015673	2.118595152764579	4.277752708218522	1.802448666851101	1.592389574164077	-2.6221122054872663	0.9027532737947077	-3.198458384491958	0.45419140484328263	-2.6613457429062946	-0.36075166066965564	1.3650319949455314	-0.6686881213595361	-0.7150050340206414	-0.8753476329628396	-0.9712906443017368	-0.9293408878011788	-1.7901394990983555	-2.2189901527570512	-1.3817863537628785	1.9269095647037728	1.4580221183329027	4.543155561708326	-1.3265599982832912	1.875339270421957	-6.946806977900595	-1.4995797083220577	1.25703425334169	-1.425521070505123	2.407035951931711	4.307455565100517	5.298671773497754	-1.277761337531849	-0.7588952158603628	1.5855878461153985	-3.014712207639177	-1.8727168441207045	-0.719716210559257	1.9090357086772838	3.5551715557433	-1.0590007739888148	2.955072458153333	4.408934245489105	-3.1446729629457995	-1.3018542419059163
DTXSID5020863	-1.091363984295939	-1.1970658075675598	-0.45530102842741543	-0.08906870390722733	0.0677610302511773	0.15847644012436832	0.8812739545833245	-1.1107751316722054	0.6288585114537045	-0.5606339756203151	-0.06460769973380777	1.3668716317190033	-1.18252815115242	0.2913044407987693	1.1014049831190007	1.2635096531305934	0.20563596013968097	-2.261536422379498	-0.9479499823548023	1.008682022481907	-0.43607092573497636	1.3269802753099131	1.7956293215796042	-0.49047638581044956	1.3538119812858866	1.4303740204757023	-0.68076102233293	0.38600787445520734	-1.623564911603835	2.8031063304438373	0.2100863996794276	-1.3240855158411624	-0.8284927311650028	3.276263631740883	1.4725832370427867	-1.1528532577317279	-2.2384033858799386	-0.9629731139973573	2.7533700726559425	-1.2657770981171284	0.1910870022747936	0.33639017425274975	0.5637869146921237	-0.21405375078222263	-0.07507455657442579	0.3815405158528341	-0.0794610826648349	2.3254996799926517	1.9325012822160095	-2.0573953144248365	-0.8708078035530951	-0.07916943527246093	0.1763536069415846	-1.0343359293899	1.4578405705715671	0.0054825833211338175	-2.426019620037472	1.2246110705679674	2.106499264577794	0.2857290745724816	1.292284298446095	-0.3045746926519889	1.8768360812500011	-1.683638214623005	2.9658637824775904	-0.6775977380310713	1.8651752470987197	-2.5369862223995	-0.5779821661301983	-2.1954459401280086	0.23216707997417907	1.0923861682470795	3.070109097278433	-0.6591746278515273	-2.784481024868439	-1.5860485378417166	1.4627803070147591	-1.0384385736920765	-2.8314876669358777	-1.2661058948840542	0.31337208552531653	-0.8286365186826666	0.6453072902542999	-1.2181818163973508	1.3171765990801874	0.5643862558157607	-0.09957042245323769	-0.5671898995970933	-1.0580039994381902	-0.1893500718724469	-0.33419168705818864	-0.37162068280203825	1.697917297777728	0.7363191463790018	0.9219113731171631	0.6225627219151542	-0.7565816654485501	-0.7909863458454762	-0.35970835566252146	-1.8798713954702133
DTXSID3024449	-2.4386283948238576	1.582210010590715	-0.5190650253193804	0.7673104171670094	0.16612457881974327	0.3782487756200456	-0.10287965685467229	0.6537691441848669	1.0957623803622973	1.4458568805531704	-0.8468584632611015	0.26557634746630887	0.01934158619470105	-1.30733422418265	0.15250895038282403	1.030354914905963	-0.14728169492777632	-0.40171401154618325	-0.10303128490428569	-0.6003632022842533	-0.6722141092163922	-0.36782626990860023	0.1814069838652357	-0.3145084040310763	0.1794399240756558	1.6744611394802322	0.2315557122952726	-0.6665660348812903	-0.010887284287713322	0.04869040096754506	0.24952288618556945	-1.0347422523312981	-0.5241370065457415	-0.2264415739897889	0.027323204328022405	-1.0742473632806062	-0.0873385052707519	-0.2105416511147917	0.3406570588582023	-0.18761029589821515	1.0810007812493867	-0.9140984412410498	0.08807122988180309	1.0536698120833536	0.09742446576226294	-1.6989011681647685	-0.34390016520584654	0.07086480178309644	-2.179668488326613	-0.46024914198217676	0.4380366464902502	2.188970888302969	-0.6223478279504858	-1.2892851829883416	1.8997061913734574	0.15566803420189546	0.16469959191064548	0.8756906635452786	0.10598439999719826	-0.06235020064340823	-1.4598326291982717	0.20649305535521065	-0.8122147278497683	0.7121357847908283	-0.38479280967891716	-0.29178036556532705	0.29160874851080526	-0.8564137526587996	0.448676244052176	0.26739659415693434	-1.0426543800561954	-0.19951807061015378	0.16945838542279879	-0.03720074201230542	0.31347600942162124	0.41046495540880235	-0.9781107264914459	-1.2251380451213796	-0.025865847553696423	0.6025886713216084	0.08574372234034212	-1.526949827165359	-0.03164144628642819	-0.8433227008864935	-0.34531916353773223	-0.5744437970428586	0.6907504667140048	-0.6832135713772858	1.933640770346489	-0.0634655525418771	-0.6287349032181299	0.2721290423272363	0.6585717542854232	0.08888083967108855	0.19154784586119492	-0.548676753136216	-0.6827481503957525	0.4818310489629391	-0.6648518490286606	-0.47124905984686877
DTXSID1046895	-0.8484301292618417	-0.22601773761991642	0.1353857220657357	-2.433531127215414	2.9704252885430424	2.198464597343021	-1.3058802822142588	1.8026467083864612	0.6019699110597136	-0.1243966713243248	0.4052558007827683	-0.5560857855550625	-2.4734687714263446	-0.2720806246555041	-2.8584332357463564	-0.5865647938163239	-1.1592522223493928	0.39060362863742143	-1.708373264900121	-1.2411731383115432	-0.13861085537940548	1.348211844953593	0.0025468447839501326	1.6239428958066606	1.485016694189891	-1.9349145507339052	1.030334149212038	0.6222430778311673	0.16101519795342037	1.439583340426584	0.03842138686849512	0.7396663021932083	1.3155282126406775	2.5096250044096324	0.4287596244591324	2.73582473206298	1.3112166106393577	0.32180227527240785	1.5835656351451475	0.19755082527585657	0.7289609237071764	-0.07454037991577699	-0.7420182154348992	2.05029328844739	-0.44324837132603107	-0.6046141176615938	-0.5034874501103536	-0.09395921766559158	-0.12200361249335731	0.3913747472786799	0.6803397236806339	0.01291997751570355	0.4980987365784637	-0.31769113226134715	-0.4150409228586421	-0.6793843751911629	-1.1964185496420623	0.077677653531548	1.3506784388791164	-0.24964450025207596	-1.602415683386979	0.7850640945529158	0.04554639933586848	0.1446601454004319	-0.1270360471535157	1.0060744717967878	0.7705839610471445	0.6859619673503546	-0.7431144003625373	1.226685997451415	0.7316548766990884	-2.5262361587402737	-1.1391684010001715	-1.3301378039833782	0.712070455533511	0.6214304339362332	0.03516270922510812	0.13355376608702305	0.15780830114682473	-1.2327059257886732	-0.9566267193198044	0.2890752898461149	0.40245171680944347	0.7094632351374692	-0.9508400768542842	-1.2154156605097781	0.5050123277222337	-0.3217430822789911	1.4970202081959996	0.5377433812993431	-0.6652030921948987	-0.8582671622570699	0.5583549462507331	-1.5643571213923595	-0.512763829522083	1.3161365344293074	-0.16611839818755053	1.4708031965616188	-0.9199579266177527	2.082402741837933
DTXSID9021554	-5.434934030628002	1.685693500338116	2.495959214269889	1.4279896186130112	-1.5257716606550122	3.528391323106727	-0.8433290385095901	-0.06358068547915074	3.4754560234693916	-1.9617758289561353	1.8941901573029405	-1.0952628858027098	2.7439340251695423	0.3529822749950889	-0.21945554680338658	-1.7504034993878925	-0.49932365893828085	-0.29660184855418303	-1.2650119582941413	0.7437689631662814	0.04538853796697323	0.9223514843009606	1.493950040804207	0.5878272044011817	-1.252944197461608	-1.6672111588094056	-2.009681594755201	0.9959188166841206	1.16225048148387	-0.282967703944189	1.1140931006221944	-0.8880741011669006	-0.819068345578542	-0.2944590951270631	0.4307985898036572	-1.5302906992329708	-2.6567478354327223	1.0423575191704035	-1.9216103832266047	-0.15099197444182294	-0.17519757635803818	-0.08596482007352503	-1.543631844781324	-0.8194146935462127	-1.5904638217702654	0.767383054014991	0.5712074918556934	0.5727057768857823	0.8014458316566957	0.673307687880387	-0.3382987860185851	-0.45482217428593436	-0.4196874375375233	0.2867565593271584	-0.07801099647644559	0.9304224152559799	-0.30216848970207416	0.2884202447432856	0.09035965027967134	0.44991754835719616	0.13926690108194464	-0.07352817680599472	-0.24152157513105502	0.7362086881810832	-0.4006323763889071	0.4131898546570329	0.40948303053098284	-0.30796570845978954	0.3647173911243705	0.0689543569074972	0.4883457871198468	0.6264830878055063	0.07564790809368793	0.8285714939856366	0.29163093530988315	0.6100481809928142	1.0510948239262996	0.09973443160160994	0.3467169756103431	1.0672229327014942	-0.09239875740626127	0.12097230910217903	-0.6104358050981091	-0.8022531512882629	0.5050630991962352	0.3741578575762714	0.16720966797925296	-0.10146698039762647	-0.10681608074904807	1.5257005312747716	-0.23611506548460723	-0.33632072058329604	0.18310645928850422	-0.2794682260135117	0.6276879898066936	0.00026293362425117205	0.6170861270384429	-0.5062228361778334	0.018273550746069078	0.1153069055610351
